0.000000,0.026564,0.069582,0.083338,0.061023,0.029399,0.024008,0.032317,0.031011,0.047712,0.042210,0.071778,0.079726,0.082143,0.075140,0.063719,0.079726,0.079809,0.066109,0.055854,0.047684,0.036819,0.032943,0.037951,0.025481,0.023452,0.019923,0.015560,0.023285,0.008362,0.014031
0.000000,0.026564,0.069582,0.083338,0.061023,0.029399,0.024008,0.032317,0.031011,0.047712,0.042210,0.071778,0.079726,0.082143,0.075140,0.063719,0.079726,0.079809,0.066109,0.055854,0.047684,0.036819,0.032943,0.037951,0.025481,0.023452,0.019923,0.015560,0.023285,0.008362,0.014031
0.000000,0.026564,0.069582,0.083338,0.061023,0.029399,0.024008,0.032317,0.031011,0.047712,0.042210,0.071778,0.079726,0.082143,0.075140,0.063719,0.079726,0.079809,0.066109,0.055854,0.047684,0.036819,0.032943,0.037951,0.025481,0.023452,0.019923,0.015560,0.023285,0.008362,0.014031
0.000000,0.026564,0.069582,0.083338,0.061023,0.029399,0.024008,0.032317,0.031011,0.047712,0.042210,0.071778,0.079726,0.082143,0.075140,0.063719,0.079726,0.079809,0.066109,0.055854,0.047684,0.036819,0.032943,0.037951,0.025481,0.023452,0.019923,0.015560,0.023285,0.008362,0.014031
0.000000,0.026564,0.069582,0.083338,0.061023,0.029399,0.024008,0.032317,0.031011,0.047712,0.042210,0.071778,0.079726,0.082143,0.075140,0.063719,0.079726,0.079809,0.066109,0.055854,0.047684,0.036819,0.032943,0.037951,0.025481,0.023452,0.019923,0.015560,0.023285,0.008362,0.014031
0.000000,0.026564,0.069582,0.083338,0.061023,0.029399,0.024008,0.032317,0.031011,0.047712,0.042210,0.071778,0.079726,0.082143,0.075140,0.063719,0.079726,0.079809,0.066109,0.055854,0.047684,0.036819,0.032943,0.037951,0.025481,0.023452,0.019923,0.015560,0.023285,0.008362,0.014031
0.000394,0.030539,0.047602,0.080559,0.085346,0.063802,0.064331,0.084289,0.094198,0.119695,0.100711,0.124287,0.131858,0.130773,0.121782,0.122979,0.152122,0.169602,0.182574,0.174780,0.167404,0.144913,0.134993,0.116996,0.094949,0.073433,0.071206,0.074129,0.080169,0.076300,0.059543
0.000000,0.025542,0.070198,0.079625,0.057936,0.029157,0.024791,0.028184,0.027516,0.046118,0.047258,0.069865,0.077122,0.078123,0.067779,0.063108,0.080181,0.085881,0.067279,0.058909,0.046174,0.036776,0.034780,0.039491,0.022622,0.023901,0.021288,0.015504,0.022567,0.006356,0.011417
0.000000,0.034886,0.103753,0.114493,0.083774,0.044207,0.038781,0.043122,0.048854,0.081215,0.089896,0.125429,0.134973,0.138451,0.134277,0.116191,0.161963,0.186811,0.155035,0.122090,0.098216,0.077903,0.069846,0.066219,0.050496,0.041592,0.033467,0.027874,0.030990,0.015186,0.015965
0.000584,0.037352,0.117091,0.123821,0.090001,0.046948,0.041663,0.044639,0.049506,0.083493,0.100209,0.146628,0.158698,0.164956,0.155611,0.132110,0.212543,0.251509,0.208205,0.163093,0.129134,0.100459,0.083414,0.078746,0.052510,0.043054,0.039522,0.028202,0.031428,0.015603,0.014713
0.000000,0.022839,0.029041,0.039442,0.043446,0.024396,0.023367,0.032267,0.031849,0.043474,0.031210,0.051428,0.058964,0.067335,0.064193,0.060216,0.063497,0.068114,0.074204,0.078487,0.078209,0.071562,0.065614,0.066058,0.055099,0.046978,0.046338,0.034630,0.038413,0.025509,0.025119
0.000000,0.024415,0.030975,0.045818,0.049015,0.033310,0.029974,0.038397,0.036479,0.049098,0.038091,0.053185,0.065332,0.066444,0.069335,0.064303,0.065554,0.064442,0.069640,0.075672,0.077479,0.071920,0.069072,0.069997,0.059272,0.053824,0.050850,0.043622,0.046013,0.035561,0.030641
0.000000,0.022459,0.021403,0.018371,0.025268,0.012448,0.011001,0.016897,0.011307,0.016146,0.000739,0.015451,0.022070,0.024656,0.023711,0.023405,0.027020,0.027632,0.034418,0.062757,0.092709,0.103388,0.101418,0.094083,0.089844,0.080889,0.080444,0.066317,0.066400,0.055470,0.044958
